price,currency,area[sqft],num_bed_rooms,building_nature,city
8000000.0,BDT,1200 ,3 ,Residential,Dhaka
8000000.0,BDT,1350 ,3 ,Residential,Dhaka
8000000.0,BDT,1300 ,3 ,Residential,Dhaka
8000000.0,BDT,1300 ,3 ,Residential,Dhaka
8000000.0,BDT,1300 ,3 ,Residential,Dhaka
8000000.0,BDT,1300 ,3 ,Residential,Dhaka
8000000.0,BDT,1176 ,3 ,Residential,Dhaka
8000000.0,BDT,1150 ,3 ,Residential,Dhaka
8000000.0,BDT,1150 ,3 ,Residential,Dhaka
8000000.0,BDT,1155 ,3 ,Residential,Dhaka
8000000.0,BDT,970 ,3 ,Residential,Dhaka
8000000.0,BDT,970 ,3 ,Residential,Dhaka
8000000.0,BDT,1175 ,3 ,Residential,Dhaka
8000000.0,BDT,1043 ,3 ,Residential,Dhaka
8000000.0,BDT,1450 ,3 ,Residential,Dhaka
8000000.0,BDT,1200 ,3 ,Residential,Dhaka
8000000.0,BDT,1250 ,3 ,Residential,Dhaka
8000000.0,BDT,1447 ,3 ,Residential,Dhaka
7900000.0,BDT,1365 ,3 ,Residential,Dhaka
7900000.0,BDT,1145 ,3 ,Residential,Dhaka
7900000.0,BDT,1160 ,3 ,Residential,Dhaka
7800000.0,BDT,1117 ,3 ,Residential,Dhaka
7800000.0,BDT,1220 ,3 ,Residential,Dhaka
7800000.0,BDT,1286 ,3 ,Residential,Dhaka
7800000.0,BDT,1414 ,3 ,Residential,Dhaka
7700000.0,BDT,1310 ,3 ,Residential,Dhaka
7500000.0,BDT,1237 ,3 ,Residential,Dhaka
7500000.0,BDT,1000 ,3 ,Residential,Dhaka
7500000.0,BDT,1200 ,3 ,Residential,Dhaka
7500000.0,BDT,1200 ,3 ,Residential,Dhaka
7500000.0,BDT,1200 ,3 ,Residential,Dhaka
7500000.0,BDT,1256 ,3 ,Residential,Dhaka
7500000.0,BDT,1150 ,3 ,Residential,Dhaka
7500000.0,BDT,1175 ,2 ,Residential,Dhaka
7500000.0,BDT,1250 ,3 ,Residential,Dhaka
7500000.0,BDT,1001 ,3 ,Residential,Dhaka
7500000.0,BDT,1050 ,2 ,Residential,Dhaka
7500000.0,BDT,900 ,2 ,Residential,Dhaka
7500000.0,BDT,1302 ,3 ,Residential,Dhaka
7500000.0,BDT,1170 ,3 ,Residential,Dhaka
7500000.0,BDT,1170 ,3 ,Residential,Dhaka
7500000.0,BDT,1170 ,3 ,Residential,Dhaka
7400000.0,BDT,1138 ,3 ,Residential,Dhaka
7300000.0,BDT,1180 ,3 ,Residential,Dhaka
7300000.0,BDT,1383 ,3 ,Residential,Dhaka
7300000.0,BDT,1383 ,3 ,Residential,Dhaka
7300000.0,BDT,1385 ,3 ,Residential,Dhaka
7300000.0,BDT,1385 ,3 ,Residential,Dhaka
7300000.0,BDT,1385 ,3 ,Residential,Dhaka
7300000.0,BDT,1385 ,3 ,Residential,Dhaka
7200000.0,BDT,1290 ,3 ,Residential,Dhaka
7200000.0,BDT,1120 ,2 ,Residential,Dhaka
7200000.0,BDT,1450 ,3 ,Residential,Dhaka
7200000.0,BDT,1132 ,3 ,Residential,Dhaka
7200000.0,BDT,800 ,2 ,Residential,Dhaka
7200000.0,BDT,1225 ,2 ,Residential,Dhaka
7200000.0,BDT,1230 ,3 ,Residential,Dhaka
7200000.0,BDT,1296 ,3 ,Residential,Dhaka
7200000.0,BDT,1296 ,3 ,Residential,Dhaka
7200000.0,BDT,1296 ,3 ,Residential,Dhaka
7200000.0,BDT,1289 ,3 ,Residential,Dhaka
7100000.0,BDT,1120 ,3 ,Residential,Dhaka
7000000.0,BDT,1071 ,2 ,Residential,Dhaka
7000000.0,BDT,925 ,2 ,Residential,Dhaka
7000000.0,BDT,1135 ,3 ,Residential,Dhaka
7000000.0,BDT,1090 ,3 ,Residential,Dhaka
7000000.0,BDT,1224 ,3 ,Residential,Dhaka
7000000.0,BDT,1010 ,2 ,Residential,Dhaka
7000000.0,BDT,1010 ,2 ,Residential,Dhaka
7000000.0,BDT,1250 ,3 ,Residential,Dhaka
7000000.0,BDT,865 ,2 ,Residential,Dhaka
7000000.0,BDT,1050 ,3 ,Residential,Dhaka
7000000.0,BDT,950 ,3 ,Residential,Dhaka
7000000.0,BDT,1200 ,3 ,Residential,Dhaka
7000000.0,BDT,1200 ,3 ,Residential,Dhaka
7000000.0,BDT,1268 ,3 ,Residential,Dhaka
7000000.0,BDT,1550 ,3 ,Residential,Dhaka
6800000.0,BDT,800 ,3 ,Residential,Dhaka
6800000.0,BDT,1021 ,3 ,Residential,Dhaka
6800000.0,BDT,1260 ,3 ,Residential,Dhaka
6800000.0,BDT,1110 ,3 ,Residential,Dhaka
6800000.0,BDT,1250 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6800000.0,BDT,1246 ,3 ,Residential,Dhaka
6600000.0,BDT,1220 ,3 ,Residential,Dhaka
6600000.0,BDT,865 ,2 ,Residential,Dhaka
6500000.0,BDT,1120 ,3 ,Residential,Dhaka
6500000.0,BDT,842 ,2 ,Residential,Dhaka
6500000.0,BDT,842 ,2 ,Residential,Dhaka
6500000.0,BDT,1300 ,3 ,Residential,Dhaka
6500000.0,BDT,1270 ,3 ,Residential,Dhaka
6500000.0,BDT,1096 ,3 ,Residential,Dhaka
6500000.0,BDT,1100 ,3 ,Residential,Dhaka
6500000.0,BDT,1100 ,3 ,Residential,Dhaka
6500000.0,BDT,1204 ,3 ,Residential,Dhaka
6500000.0,BDT,1150 ,3 ,Residential,Dhaka
6400000.0,BDT,1370 ,3 ,Residential,Dhaka
6300000.0,BDT,1146 ,3 ,Residential,Dhaka
6300000.0,BDT,1380 ,3 ,Residential,Dhaka
6300000.0,BDT,1380 ,3 ,Residential,Dhaka
6300000.0,BDT,1380 ,3 ,Residential,Dhaka
6300000.0,BDT,1380 ,3 ,Residential,Dhaka
6300000.0,BDT,970 ,3 ,Residential,Dhaka
6300000.0,BDT,970 ,3 ,Residential,Dhaka
6200000.0,BDT,1040 ,3 ,Residential,Dhaka
6200000.0,BDT,1123 ,3 ,Residential,Dhaka
6200000.0,BDT,980 ,2 ,Residential,Dhaka
6200000.0,BDT,870 ,2 ,Residential,Dhaka
6200000.0,BDT,870 ,2 ,Residential,Dhaka
6200000.0,BDT,1010 ,2 ,Residential,Dhaka
6200000.0,BDT,1100 ,2 ,Residential,Dhaka
6200000.0,BDT,1305 ,3 ,Residential,Dhaka
6200000.0,BDT,1204 ,3 ,Residential,Dhaka
6200000.0,BDT,900 ,3 ,Residential,Dhaka
6200000.0,BDT,1700 ,3 ,Residential,Dhaka
6000000.0,BDT,735 ,2 ,Residential,Dhaka
6000000.0,BDT,940 ,3 ,Residential,Dhaka
6000000.0,BDT,1120 ,3 ,Residential,Dhaka
6000000.0,BDT,1120 ,3 ,Residential,Dhaka
6000000.0,BDT,800 ,2 ,Residential,Dhaka
6000000.0,BDT,1100 ,3 ,Residential,Dhaka
6000000.0,BDT,1150 ,3 ,Residential,Dhaka
6000000.0,BDT,1080 ,2 ,Residential,Dhaka
6000000.0,BDT,950 ,2 ,Residential,Dhaka
6000000.0,BDT,850 ,2 ,Residential,Dhaka
6000000.0,BDT,850 ,2 ,Residential,Dhaka
6000000.0,BDT,1250 ,3 ,Residential,Dhaka
6000000.0,BDT,1250 ,3 ,Residential,Dhaka
6000000.0,BDT,950 ,3 ,Residential,Dhaka
6000000.0,BDT,970 ,3 ,Residential,Dhaka
6000000.0,BDT,800 ,2 ,Residential,Dhaka
6000000.0,BDT,652 ,2 ,Residential,Dhaka
6000000.0,BDT,950 ,3 ,Residential,Dhaka
6000000.0,BDT,1300 ,3 ,Residential,Dhaka
6000000.0,BDT,1250 ,3 ,Residential,Dhaka
6000000.0,BDT,900 ,2 ,Residential,Dhaka
6000000.0,BDT,850 ,2 ,Residential,Dhaka
5800000.0,BDT,1000 ,2 ,Residential,Dhaka
5800000.0,BDT,948 ,2 ,Residential,Dhaka
5700000.0,BDT,952 ,2 ,Residential,Dhaka
5700000.0,BDT,900 ,3 ,Residential,Dhaka
5700000.0,BDT,865 ,2 ,Residential,Dhaka
5700000.0,BDT,950 ,3 ,Residential,Dhaka
5700000.0,BDT,950 ,3 ,Residential,Dhaka
5700000.0,BDT,1150 ,3 ,Residential,Dhaka
5600000.0,BDT,950 ,2 ,Residential,Dhaka
5600000.0,BDT,1200 ,3 ,Residential,Dhaka
5500000.0,BDT,840 ,2 ,Residential,Dhaka
5500000.0,BDT,950 ,2 ,Residential,Dhaka
5500000.0,BDT,950 ,2 ,Residential,Dhaka
5500000.0,BDT,750 ,2 ,Residential,Dhaka
5500000.0,BDT,850 ,2 ,Residential,Dhaka
5300000.0,BDT,850 ,3 ,Residential,Dhaka
5200000.0,BDT,940 ,2 ,Residential,Dhaka
5200000.0,BDT,1250 ,3 ,Residential,Dhaka
5200000.0,BDT,925 ,3 ,Residential,Dhaka
5150000.0,BDT,1030 ,2 ,Residential,Dhaka
5000000.0,BDT,1000 ,3 ,Residential,Dhaka
5000000.0,BDT,1050 ,3 ,Residential,Dhaka
5000000.0,BDT,750 ,2 ,Residential,Dhaka
5000000.0,BDT,1120 ,3 ,Residential,Dhaka
5000000.0,BDT,1120 ,3 ,Residential,Dhaka
5000000.0,BDT,1120 ,3 ,Residential,Dhaka
5000000.0,BDT,1120 ,3 ,Residential,Dhaka
5000000.0,BDT,950 ,3 ,Residential,Dhaka
5000000.0,BDT,1050 ,3 ,Residential,Dhaka
5000000.0,BDT,1320 ,3 ,Residential,Dhaka
4800000.0,BDT,950 ,3 ,Residential,Dhaka
4800000.0,BDT,1050 ,3 ,Residential,Dhaka
4700000.0,BDT,950 ,3 ,Residential,Dhaka
4700000.0,BDT,923 ,2 ,Residential,Dhaka
4700000.0,BDT,923 ,2 ,Residential,Dhaka
4600000.0,BDT,700 ,2 ,Residential,Dhaka
4600000.0,BDT,1210 ,3 ,Residential,Dhaka
4500000.0,BDT,750 ,2 ,Residential,Dhaka
4500000.0,BDT,950 ,2 ,Residential,Dhaka
4500000.0,BDT,950 ,2 ,Residential,Dhaka
4500000.0,BDT,1000 ,2 ,Residential,Dhaka
4500000.0,BDT,1000 ,2 ,Residential,Dhaka
4500000.0,BDT,1000 ,2 ,Residential,Dhaka
4500000.0,BDT,1134 ,3 ,Residential,Dhaka
4500000.0,BDT,1134 ,3 ,Residential,Dhaka
4400000.0,BDT,860 ,2 ,Residential,Dhaka
4300000.0,BDT,300 ,1 ,Residential,Dhaka
4200000.0,BDT,715 ,2 ,Residential,Dhaka
3900000.0,BDT,710 ,2 ,Residential,Dhaka
3900000.0,BDT,710 ,2 ,Residential,Dhaka
3900000.0,BDT,710 ,2 ,Residential,Dhaka
3600000.0,BDT,850 ,2 ,Residential,Dhaka
3500000.0,BDT,650 ,2 ,Residential,Dhaka
3500000.0,BDT,897 ,2 ,Residential,Dhaka
3500000.0,BDT,897 ,2 ,Residential,Dhaka
3400000.0,BDT,920 ,2 ,Residential,Dhaka
3200000.0,BDT,750 ,2 ,Residential,Dhaka
3200000.0,BDT,850 ,2 ,Residential,Dhaka
1500000.0,BDT,10000 ,6 ,Residential,Dhaka
1300000.0,BDT,5196 ,3 ,Residential,Dhaka
400000.0,BDT,750 ,2 ,Residential,Dhaka
300000.0,BDT,4200 ,3 ,Residential,Dhaka
250000.0,BDT,3000 ,3 ,Residential,Dhaka
250000.0,BDT,4383 ,4 ,Residential,Dhaka
200000.0,BDT,3164 ,3 ,Residential,Dhaka
180000.0,BDT,3300 ,3 ,Residential,Dhaka
170000.0,BDT,2000 ,3 ,Residential,Dhaka
160000.0,BDT,3000 ,3 ,Residential,Dhaka
160000.0,BDT,3619 ,4 ,Residential,Dhaka
160000.0,BDT,2400 ,3 ,Residential,Dhaka
160000.0,BDT,2250 ,3 ,Residential,Dhaka
160000.0,BDT,3600 ,6 ,Residential,Dhaka
130000.0,BDT,3000 ,3 ,Residential,Dhaka
130000.0,BDT,2150 ,3 ,Residential,Dhaka
130000.0,BDT,2600 ,3 ,Residential,Dhaka
130000.0,BDT,2200 ,3 ,Residential,Dhaka
120000.0,BDT,3320 ,4 ,Residential,Dhaka
120000.0,BDT,2200 ,3 ,Residential,Dhaka
120000.0,BDT,2200 ,3 ,Residential,Dhaka
110000.00000000001,BDT,3300 ,3 ,Residential,Dhaka
100000.0,BDT,1950 ,3 ,Residential,Dhaka
100000.0,BDT,2400 ,5 ,Residential,Dhaka
100000.0,BDT,3000 ,3 ,Residential,Dhaka
100000.0,BDT,2450 ,3 ,Residential,Dhaka
100000.0,BDT,500 ,2 ,Residential,Dhaka
100000.0,BDT,500 ,2 ,Residential,Dhaka
100000.0,BDT,2250 ,3 ,Residential,Dhaka
100000.0,BDT,2400 ,3 ,Residential,Dhaka
100000.0,BDT,1600 ,3 ,Residential,Dhaka
100000.0,BDT,2750 ,3 ,Residential,Dhaka
100000.0,BDT,2800 ,3 ,Residential,Dhaka
100000.0,BDT,2600 ,3 ,Residential,Dhaka
100000.0,BDT,2700 ,3 ,Residential,Dhaka
900000.0,BDT,1550 ,3 ,Residential,Dhaka
900000.0,BDT,2160 ,3 ,Residential,Dhaka
900000.0,BDT,2550 ,3 ,Residential,Dhaka
900000.0,BDT,2200 ,3 ,Residential,Dhaka
900000.0,BDT,2600 ,3 ,Residential,Dhaka
900000.0,BDT,2350 ,3 ,Residential,Dhaka
900000.0,BDT,2000 ,3 ,Residential,Dhaka
850000.0,BDT,2650 ,3 ,Residential,Dhaka
850000.0,BDT,1914 ,3 ,Residential,Dhaka
850000.0,BDT,2300 ,3 ,Residential,Dhaka
850000.0,BDT,2250 ,3 ,Residential,Dhaka
820000.0,BDT,2921 ,4 ,Residential,Dhaka
800000.0,BDT,2800 ,4 ,Residential,Dhaka
800000.0,BDT,2700 ,3 ,Residential,Dhaka
800000.0,BDT,2600 ,3 ,Residential,Dhaka
800000.0,BDT,2700 ,3 ,Residential,Dhaka
800000.0,BDT,1910 ,3 ,Residential,Dhaka
800000.0,BDT,1910 ,3 ,Residential,Dhaka
800000.0,BDT,1800 ,3 ,Residential,Dhaka
800000.0,BDT,2300 ,3 ,Residential,Dhaka
800000.0,BDT,2500 ,3 ,Residential,Dhaka
800000.0,BDT,2350 ,3 ,Residential,Dhaka
800000.0,BDT,2350 ,3 ,Residential,Dhaka
800000.0,BDT,2500 ,3 ,Residential,Dhaka
750000.0,BDT,2900 ,3 ,Residential,Dhaka
750000.0,BDT,2350 ,3 ,Residential,Dhaka
750000.0,BDT,2050 ,3 ,Residential,Dhaka
750000.0,BDT,2250 ,3 ,Residential,Dhaka
750000.0,BDT,2250 ,3 ,Residential,Dhaka
750000.0,BDT,2200 ,4 ,Residential,Dhaka
750000.0,BDT,2005 ,3 ,Residential,Dhaka
750000.0,BDT,2005 ,3 ,Residential,Dhaka
720000.0,BDT,2585 ,4 ,Residential,Dhaka
720000.0,BDT,2550 ,4 ,Residential,Dhaka
700000.0,BDT,2250 ,4 ,Residential,Dhaka
700000.0,BDT,3000 ,4 ,Residential,Dhaka
700000.0,BDT,3000 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,3 ,Residential,Dhaka
700000.0,BDT,1750 ,3 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,2200 ,4 ,Residential,Dhaka
700000.0,BDT,1450 ,3 ,Residential,Dhaka
650000.0,BDT,1880 ,3 ,Residential,Dhaka
650000.0,BDT,1880 ,3 ,Residential,Dhaka
650000.0,BDT,2130 ,3 ,Residential,Dhaka
650000.0,BDT,2450 ,4 ,Residential,Dhaka
650000.0,BDT,2200 ,4 ,Residential,Dhaka
650000.0,BDT,1750 ,3 ,Residential,Dhaka
650000.0,BDT,3000 ,3 ,Residential,Dhaka
650000.0,BDT,2100 ,3 ,Residential,Dhaka
650000.0,BDT,2100 ,3 ,Residential,Dhaka
650000.0,BDT,2100 ,3 ,Residential,Dhaka
650000.0,BDT,2100 ,3 ,Residential,Dhaka
620000.0,BDT,1200 ,3 ,Residential,Dhaka
600000.0,BDT,1725 ,3 ,Residential,Dhaka
600000.0,BDT,2200 ,3 ,Residential,Dhaka
600000.0,BDT,2000 ,3 ,Residential,Dhaka
600000.0,BDT,1900 ,3 ,Residential,Dhaka
600000.0,BDT,2200 ,4 ,Residential,Dhaka
600000.0,BDT,1480 ,3 ,Residential,Dhaka
600000.0,BDT,2100 ,3 ,Residential,Dhaka
550000.0,BDT,2200 ,3 ,Residential,Dhaka
550000.0,BDT,1600 ,3 ,Residential,Dhaka
550000.0,BDT,1600 ,3 ,Residential,Dhaka
550000.0,BDT,1200 ,2 ,Residential,Dhaka
550000.0,BDT,950 ,2 ,Residential,Dhaka
500000.0,BDT,975 ,2 ,Residential,Dhaka
500000.0,BDT,975 ,2 ,Residential,Dhaka
500000.0,BDT,975 ,2 ,Residential,Dhaka
500000.0,BDT,1500 ,3 ,Residential,Dhaka
500000.0,BDT,1500 ,3 ,Residential,Dhaka
500000.0,BDT,1300 ,3 ,Residential,Dhaka
500000.0,BDT,1885 ,3 ,Residential,Dhaka
500000.0,BDT,2300 ,3 ,Residential,Dhaka
500000.0,BDT,2300 ,3 ,Residential,Dhaka
500000.0,BDT,1975 ,3 ,Residential,Dhaka
500000.0,BDT,1975 ,3 ,Residential,Dhaka
500000.0,BDT,1975 ,3 ,Residential,Dhaka
500000.0,BDT,2200 ,3 ,Residential,Dhaka
500000.0,BDT,3100 ,3 ,Residential,Dhaka
500000.0,BDT,3100 ,3 ,Residential,Dhaka
500000.0,BDT,3100 ,3 ,Residential,Dhaka
450000.0,BDT,1375 ,3 ,Residential,Dhaka
450000.0,BDT,2350 ,3 ,Residential,Dhaka
450000.0,BDT,2000 ,3 ,Residential,Dhaka
450000.0,BDT,2000 ,3 ,Residential,Dhaka
400000.0,BDT,1500 ,3 ,Residential,Dhaka
400000.0,BDT,1350 ,3 ,Residential,Dhaka
400000.0,BDT,1300 ,3 ,Residential,Dhaka
400000.0,BDT,1500 ,3 ,Residential,Dhaka
400000.0,BDT,1300 ,3 ,Residential,Dhaka
400000.0,BDT,1300 ,3 ,Residential,Dhaka
400000.0,BDT,1550 ,3 ,Residential,Dhaka
400000.0,BDT,1650 ,3 ,Residential,Dhaka
400000.0,BDT,1500 ,3 ,Residential,Dhaka
380000.0,BDT,1500 ,3 ,Residential,Dhaka
350000.0,BDT,1500 ,3 ,Residential,Dhaka
350000.0,BDT,1300 ,3 ,Residential,Dhaka
350000.0,BDT,1460 ,3 ,Residential,Dhaka
350000.0,BDT,1335 ,3 ,Residential,Dhaka
350000.0,BDT,1200 ,3 ,Residential,Dhaka
350000.0,BDT,1450 ,3 ,Residential,Dhaka
350000.0,BDT,1260 ,3 ,Residential,Dhaka
350000.0,BDT,1200 ,3 ,Residential,Dhaka
350000.0,BDT,1450 ,3 ,Residential,Dhaka
350000.0,BDT,1350 ,3 ,Residential,Dhaka
320000.0,BDT,1550 ,3 ,Residential,Dhaka
320000.0,BDT,1450 ,3 ,Residential,Dhaka
320000.0,BDT,1700 ,3 ,Residential,Dhaka
320000.0,BDT,1700 ,3 ,Residential,Dhaka
320000.0,BDT,1700 ,3 ,Residential,Dhaka
300000.0,BDT,1280 ,3 ,Residential,Dhaka
300000.0,BDT,1100 ,3 ,Residential,Dhaka
300000.0,BDT,1250 ,3 ,Residential,Dhaka
300000.0,BDT,1150 ,2 ,Residential,Dhaka
280000.0,BDT,1200 ,3 ,Residential,Dhaka
270000.0,BDT,1250 ,3 ,Residential,Dhaka
270000.0,BDT,1250 ,3 ,Residential,Dhaka
270000.0,BDT,1250 ,3 ,Residential,Dhaka
270000.0,BDT,1250 ,3 ,Residential,Dhaka
250000.0,BDT,700 ,3 ,Residential,Dhaka
250000.0,BDT,1177 ,3 ,Residential,Dhaka
250000.0,BDT,1177 ,3 ,Residential,Dhaka
250000.0,BDT,1166 ,3 ,Residential,Dhaka
250000.0,BDT,1166 ,3 ,Residential,Dhaka
220000.0,BDT,950 ,2 ,Residential,Dhaka
210000.0,BDT,950 ,2 ,Residential,Dhaka
200000.0,BDT,1480 ,3 ,Residential,Dhaka
200000.0,BDT,1480 ,3 ,Residential,Dhaka
200000.0,BDT,1480 ,3 ,Residential,Dhaka
200000.0,BDT,1250 ,3 ,Residential,Dhaka
170000.0,BDT,1200 ,3 ,Residential,Dhaka
15500.0,BDT,1550 ,3 ,Residential,Dhaka
12000.0,BDT,1200 ,3 ,Residential,Dhaka
