air_conditioning-amenity,area,balcony-or-terrace-amenity,building_type,cctv-security-amenity,central-heating-amenity,elevators-in-building-amenity,emergency_stairs-amenity,fitness_center-amenity,floor,garage,lawn-or-garden-amenity,generator-amenity,government_gas-amenity,interior,land_size,num_balcony,num_bath_rooms,num_bed_rooms,parking-spaces-amenity,pets_allow-amenity,price,property_url,reception-amenity,security-amenity,servant_room-amenity,purpose,swimming-pool-amenity,tv_cable-amenity,unit,wifi-amenity,year_built,building_nature,city,address,property_description,property_overview
,1860.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,yes,Un-Furnished,3.5 Katha,3.0,4,4,yes,,18000000.0,https://iqibd.com/properties/228,yes,yes,,Sale,,yes,A1,yes,2022.0,Residential,,Uttara,,
,1850.0,,Apartment,yes,,yes,yes,,9th,1.0,,yes,,Un-Furnished,3.25 Katha,3.0,4,2,yes,,25000000.0,https://iqibd.com/properties/209,yes,yes,,Sale,,yes,A6,yes,2022.0,Residential,,Lalmatia,,
,2982.0,,Apartment,yes,,yes,yes,,9th,1.0,,yes,,Un-Furnished,6 Katha,3.0,5,4,yes,,40000000.0,https://iqibd.com/properties/208,yes,yes,,Sale,,yes,A6,yes,2022.0,Residential,,Gulshan,,
,1160.0,,Apartment,yes,,yes,yes,,3rd,1.0,,yes,,Un-Furnished,3.65 Katha,2.0,3,3,yes,,6500000.0,https://iqibd.com/properties/210,yes,yes,,Sale,,yes,2B,yes,2022.0,Residential,,Mirpur,,
,1900.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,3 Katha,2.0,4,4,yes,,15500000.0,https://iqibd.com/properties/211,yes,yes,,Sale,,yes,Single,yes,2014.0,Residential,,Banasree,,
,1700.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,,3.0,4,4,yes,,13000000.0,https://iqibd.com/properties/212,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Badda,,
yes,7300.0,yes,Apartment,yes,,yes,yes,yes,3rd & 4th,1.0,yes,yes,,Un-Furnished,19.5 Katha,4.0,5,4,yes,,145000000.0,https://iqibd.com/properties/213,yes,yes,,Sale,yes,yes,3B & 4B,yes,2019.0,Residential,,Gulshan,,
,2900.0,yes,Apartment,yes,,yes,yes,,3rd,2.0,yes,yes,,Un-Furnished,14.95 Katha,3.0,4,4,yes,,50000000.0,https://iqibd.com/properties/214,yes,,,Sale,yes,yes,3B,yes,2022.0,Residential,,Gulshan,,
,1515.0,,Apartment,yes,,yes,yes,,2nd,1.0,,yes,yes,Un-Furnished,5 Katha,3.0,3,3,yes,,15000000.0,https://iqibd.com/properties/215,yes,yes,,Sale,,,2A & 2B,yes,2013.0,Residential,,Uttara,,
,2600.0,,Apartment,yes,,yes,yes,,7th,1.0,,yes,,Un-Furnished,5 Katha,4.0,5,4,yes,,22000000.0,https://iqibd.com/properties/218,yes,yes,,Sale,,,Single,yes,2022.0,Residential,,Uttara,,
,1300.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,12000000.0,https://iqibd.com/properties/217,yes,yes,,Sale,,yes,A1,yes,2022.0,Residential,,Uttara,,
,1200.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,14000000.0,https://iqibd.com/properties/219,yes,yes,,Sale,,yes,4A,yes,2022.0,Residential,,Uttara,,
,1091.0,,Apartment,yes,,yes,yes,,9th,1.0,,yes,,Un-Furnished,,2.0,3,3,,,6800000.0,https://iqibd.com/properties/207,yes,yes,,Sale,,yes,B2,yes,2012.0,Residential,,Badda,,
,1450.0,,Apartment,yes,,yes,yes,,7th,,,yes,,Un-Furnished,14.50 Katha,2.0,3,3,yes,,8200000.0,https://iqibd.com/properties/196,yes,yes,,Sale,,yes,C7,yes,2022.0,Residential,,Mirpur,,
,1200.0,,Apartment,yes,,yes,yes,,8th,,,yes,,Un-Furnished,14.50 Katha,2.0,3,3,,,6600000.0,https://iqibd.com/properties/197,yes,yes,,Sale,,yes,F8,yes,2022.0,Residential,,Mirpur,,
,1524.0,,Apartment,yes,,yes,yes,,3rd,1.0,,yes,,Un-Furnished,3.3 Katha,3.0,3,3,,,9200000.0,https://iqibd.com/properties/200,yes,yes,,Sale,,yes,Single,yes,2023.0,Residential,,Bashundhara,,
,1560.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,3 Katha,3.0,3,3,yes,,11000000.0,https://iqibd.com/properties/199,yes,yes,,Sale,,yes,Single,yes,2012.0,Residential,,Bashundhara,,
,1524.0,,Apartment,yes,,yes,yes,,"1st,7th",1.0,,yes,,Un-Furnished,3.3 Katha,3.0,3,3,yes,,8800000.0,https://iqibd.com/properties/198,yes,yes,,Sale,,yes,Single,yes,2023.0,Residential,,Bashundhara,,
,2900.0,,Apartment,yes,,yes,yes,yes,8th,2.0,,yes,,Un-Furnished,,2.0,3,3,yes,,39000000.0,https://iqibd.com/properties/201,yes,yes,,Sale,yes,yes,,yes,2019.0,Residential, Dhaka,Dhanmondi,,
,1864.0,,Apartment,yes,,yes,yes,,2nd,2.0,,yes,,Un-Furnished,12.5 katha,2.0,4,3,yes,,21000000.0,https://iqibd.com/properties/202,yes,yes,,Sale,,yes,2C,yes,2012.0,Residential,,Mohammadpur,,
yes,2421.0,,Apartment,yes,,yes,yes,,3rd,1.0,yes,yes,,Un-Furnished,10 Katha,2.0,3,3,yes,,40000000.0,https://iqibd.com/properties/204,yes,,,Sale,,yes,B2,yes,2012.0,Residential,,Gulshan,,
,2087.0,,Apartment,yes,,yes,yes,,4th,2.0,,yes,,Un-Furnished,,3.0,4,3,yes,,29000000.0,https://iqibd.com/properties/203,yes,yes,,Sale,,yes,,yes,2006.0,Residential, Dhaka,Dhanmondi,,
,1500.0,,Apartment,yes,,yes,yes,,1sr & 3rd,1.0,,yes,,Un-Furnished,2.57 Katha,3.0,3,3,yes,,9000000.0,https://iqibd.com/properties/205,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Mirpur,,
,1600.0,,Apartment,yes,,yes,yes,,2nd,1.0,,yes,,Un-Furnished,,3.0,3,3,yes,,11000000.0,https://iqibd.com/properties/206,yes,yes,,Sale,,yes,Single,yes,2018.0,Residential,,Banasree,,
,1450.0,,Apartment,yes,,yes,yes,,"3rd,5th",1.0,,yes,,Un-Furnished,14.50 Katha,2.0,3,3,yes,,8600000.0,https://iqibd.com/properties/195,yes,yes,,Sale,,yes,"C3,C5",yes,2022.0,Residential,,Mirpur,,
,2260.0,,Apartment,yes,,yes,yes,,2nd,1.0,,yes,,Un-Furnished,6 Katha,3.0,4,4,yes,,21000000.0,https://iqibd.com/properties/183,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Uttara,,
,1540.0,,Apartment,yes,,yes,yes,,5th,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,15000000.0,https://iqibd.com/properties/184,yes,yes,,Sale,,yes,Single,yes,2006.0,Residential,,Lalmatia,,
,2240.0,,Apartment,yes,,yes,yes,,6th,1.0,,yes,,Un-Furnished,5 Katha,3.0,4,4,yes,,24000000.0,https://iqibd.com/properties/185,yes,yes,,Sale,,yes,Single,yes,2020.0,Residential,,Bashundhara,,
,1110.0,,Apartment,yes,,yes,yes,,5th,,,yes,,Un-Furnished,5.5 Katha,,3,3,yes,,6800000.0,https://iqibd.com/properties/186,yes,yes,,Sale,,yes,5A,yes,,Residential,,Badda,,
,1095.0,,Apartment,yes,,yes,,,5th,,,yes,,Un-Furnished,5.5 Katha,,3,3,,,6700000.0,https://iqibd.com/properties/187,yes,yes,,Sale,,yes,5B,yes,,Residential,,Badda,,
,1765.0,,Apartment,yes,,yes,yes,yes,4th,1.0,yes,yes,,Un-Furnished,10 Katha,2.0,3,3,yes,,11800000.0,https://iqibd.com/properties/188,yes,yes,,Sale,,yes,4C,yes,2021.0,Residential,,Badda,,
,2150.0,,Apartment,yes,,yes,yes,,3,1.0,,yes,,Un-Furnished,8 Katha,3.0,3,4,yes,,26000000.0,https://iqibd.com/properties/192,yes,yes,,Sale,,yes,A-3,yes,2021.0,Residential, Dhaka,Dhanmondi,,
,1300.0,,Apartment,yes,,yes,yes,,8th,1.0,,yes,,Un-Furnished,4 Katha,1.0,2,3,yes,,8500000.0,https://iqibd.com/properties/189,yes,yes,,Sale,,yes,A-9,yes,2022.0,Residential,,Aftabnagar,,
,1992.0,,Apartment,,,yes,yes,,"5th,6th,7th,9th",1.0,,yes,,Un-Furnished,8 Katha,3.0,4,4,yes,,16500000.0,https://iqibd.com/properties/190,,yes,,Sale,,yes,"B-5,B-6,B-7,B-8,B-9",yes,2023.0,Residential,,Aftabnagar,,
,1400.0,,Apartment,yes,,yes,yes,,"1st,8th",,,yes,,Un-Furnished,14.50 Katha,2.0,2,3,yes,,7700000.0,https://iqibd.com/properties/194,yes,yes,,Sale,,yes,"D1,D8",yes,2022.0,Residential,,Mirpur,,
,2250.0,,Apartment,yes,,yes,yes,,2nd,1.0,,yes,,Un-Furnished,5 Katha,4.0,3,3,yes,,23000000.0,https://iqibd.com/properties/182,yes,yes,,Sale,,yes,Single,yes,2017.0,Residential,,Bashundhara,,
,1400.0,,Apartment,yes,,yes,yes,,"3rd,5th,7th",1.0,,yes,,Un-Furnished,14.50 Katha,2.0,2,3,yes,,8300000.0,https://iqibd.com/properties/193,yes,yes,,Sale,,yes,"D3,D5,D7",yes,2022.0,Residential,,Mirpur,,
,1350.0,,Apartment,yes,,yes,yes,,"1st,6th",1.0,,yes,,Un-Furnished,3 Katha,3.0,3,3,yes,,9800000.0,https://iqibd.com/properties/170,yes,yes,,Sale,,yes,Single,yes,2023.0,Residential,,Aftabnagar,,
,810.0,,Apartment,yes,,yes,yes,,"4th,5th,6th",,,yes,,Un-Furnished,3 Katha,2.0,2,2,,,5800000.0,https://iqibd.com/properties/171,yes,yes,,Sale,,yes,"4A,5A,6A",yes,2023.0,Residential,,Badda,,
,830.0,,Apartment,yes,,yes,yes,,"4th,5th,6th",,,yes,,Un-Furnished,3 Katha,2.0,2,2,yes,,5800000.0,https://iqibd.com/properties/172,yes,yes,,Sale,,yes,"4B,5B,6B",yes,2023.0,Residential,,Badda,,
,2410.0,,Apartment,yes,,yes,yes,,"3rd,4th",1.0,yes,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,22000000.0,https://iqibd.com/properties/173,yes,yes,,Sale,,yes,Single Unit,yes,2022.0,Residential,,Bashundhara,,
,2071.0,,Apartment,yes,,yes,yes,yes,5th,1.0,,yes,,Un-Furnished,10 Katha,3.0,4,4,yes,,18000000.0,https://iqibd.com/properties/174,yes,yes,,Sale,,yes,5B,yes,2012.0,Residential,,Bashundhara,,
,1365.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,3 Katha,3.0,3,3,yes,,12000000.0,https://iqibd.com/properties/177,yes,yes,,Sale,,yes,Single Unit,yes,2019.0,Residential,,Uttara,,
,900.0,,Apartment,yes,,yes,yes,,6th,,,yes,,Un-Furnished,4 Katha,1.0,2,2,,,6500000.0,https://iqibd.com/properties/175,yes,yes,,Sale,,yes,A6,yes,2018.0,Residential,,Bashundhara,,
,2360.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,8 Katha,4.0,4,4,yes,,17000000.0,https://iqibd.com/properties/178,yes,,,Sale,,yes,A1,yes,2012.0,Residential,,Bashundhara,,
,1100.0,,Apartment,yes,,yes,,,"3rd,5th,6th",,,yes,,Un-Furnished,3 Katha,2.0,2,2,,,6500000.0,https://iqibd.com/properties/179,yes,yes,,Sale,,yes,"3B,5B,6B",yes,2022.0,Residential,,Uttara,,
,1530.0,,Apartment,yes,,yes,yes,,1st & 7th,1.0,,yes,,Un-Furnished,7.5 Katha,3.0,3,3,yes,,13000000.0,https://iqibd.com/properties/flat-for-sale-at-uttara,yes,yes,,Sale,,yes,"A1,A7",yes,2012.0,Residential,,Uttara,,
,2071.0,,Commercial property,yes,,yes,yes,yes,2nd,,,yes,,Furnished,Bangladesh sqft,,0,0,yes,,75000000.0,https://iqibd.com/properties/181,yes,,,Sale,,,02,yes,2012.0,Commercial,,Gulshan,,
,1300.0,,Apartment,yes,,yes,yes,,"3rd,5th,7th",1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,,,9500000.0,https://iqibd.com/properties/169,yes,yes,,Sale,,yes,"3B,5A,5B,7A,7B",yes,2023.0,Residential,,Mirpur,,
,1710.0,,Apartment,yes,,yes,yes,,8th,1.0,,yes,,Un-Furnished,10 Katha,2.0,4,3,yes,,24000000.0,https://iqibd.com/properties/158,yes,yes,,Sale,,yes,A8,yes,2014.0,Residential, Dhaka,Dhanmondi,,
,1520.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,12.5 Katha,3.0,3,4,yes,,7600000.0,https://iqibd.com/properties/159,yes,yes,,Sale,,yes,A4,yes,2022.0,Residential,,Mohammadpur,,
,1500.0,,Apartment,yes,,yes,yes,,4th,1.0,,yes,,Un-Furnished,12.5 Katha,3.0,3,3,yes,,7500000.0,https://iqibd.com/properties/160,yes,yes,,Sale,,yes,A3,yes,2022.0,Residential,,Mohammadpur,,
,1378.0,,Apartment,yes,,yes,yes,,5th,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,10800000.0,https://iqibd.com/properties/161,yes,yes,,Sale,,yes,A5,yes,2022.0,Residential,,Mohammadpur,,
,1558.0,,Apartment,yes,,yes,yes,,12th,1.0,,yes,,Un-Furnished,12.90 Katha,3.0,3,3,yes,,14000000.0,https://iqibd.com/properties/162,yes,yes,,Sale,,yes,B12,yes,2022.0,Residential, Dhaka,Shiddeshwari,,
,2400.0,,Apartment,,,yes,yes,,12th,1.0,,yes,,Un-Furnished,12 Katha,4.0,4,4,yes,,23000000.0,https://iqibd.com/properties/163,yes,yes,,Sale,,yes,B-12,yes,2018.0,Residential, Dhaka,Dhanmondi,,
,820.0,,Apartment,yes,,yes,yes,,"2nd,4th,6th",,,yes,,Un-Furnished,3 Katha,2.0,2,2,,,6000000.0,https://iqibd.com/properties/166,yes,yes,,Sale,,yes,"2B,4B,6B",yes,2022.0,Residential,,Badda,,
,1250.0,,Apartment,yes,,yes,yes,,"2nd,3rd,7th,8th",,,yes,,Un-Furnished,8 Katha,2.0,3,3,,,8800000.0,https://iqibd.com/properties/165,yes,yes,,Sale,,yes,"2B,3B,7B,8B",yes,2019.0,Residential,,Aftabnagar,,
,1350.0,,Apartment,yes,,yes,yes,,"2nd,3rd,7th,8th",,,yes,,Un-Furnished,8 Katha,2.0,3,3,yes,,9400000.0,https://iqibd.com/properties/164,yes,yes,,Sale,,yes,"2A,3A,7A,8A",yes,2019.0,Residential,,Aftabnagar,,
,800.0,,Apartment,yes,,yes,yes,,"2nd,4th,6th",,,yes,,Un-Furnished,3 Katha,2.0,2,2,,,6000000.0,https://iqibd.com/properties/167,yes,yes,,Sale,,yes,"2A,4A,6A",yes,2022.0,Residential,,Badda,,
yes,2821.0,,Apartment,yes,yes,yes,yes,yes,7th,2.0,yes,yes,,Un-Furnished,16.8 Katha,5.0,5,4,yes,,45000000.0,https://iqibd.com/properties/157,yes,yes,,Sale,,yes,Single,yes,2021.0,Residential, Dhaka,Dhanmondi,,
,1350.0,,Apartment,yes,,yes,yes,,"5th,7th",1.0,,yes,,Un-Furnished,3 Katha,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/168,yes,yes,,Sale,,yes,"5A,5B,7A",yes,2023.0,Residential,,Mirpur,,
,1042.0,,Apartment,,,yes,,,5th,1.0,,yes,,Un-Furnished,,3.0,3,3,yes,,7500000.0,https://iqibd.com/properties/146,yes,yes,,Sale,,yes,A5,yes,2017.0,Residential, Dhaka,Dhanmondi,,
,1012.0,yes,Apartment,yes,,yes,,,5th,1.0,,yes,,Un-Furnished,,2.0,2,3,,,7300000.0,https://iqibd.com/properties/147,yes,yes,,Sale,,yes,B5,yes,2017.0,Residential, Dhaka,Dhanmondi,,
,1350.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,7.25 Katha,2.0,3,3,yes,,14850000.0,https://iqibd.com/properties/150,yes,yes,,Sale,,yes,C1,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,1350.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,7.25 Katha,2.0,3,3,yes,,14850000.0,https://iqibd.com/properties/149,yes,yes,,Sale,,yes,B1,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,1450.0,,Apartment,yes,,yes,,,1st,1.0,,yes,,Un-Furnished,7.25 Katha,2.0,3,3,yes,,15950000.0,https://iqibd.com/properties/148,yes,yes,,Sale,,yes,A1,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,2550.0,yes,Apartment,yes,,yes,yes,,9th,1.0,,yes,,Un-Furnished,,2.0,4,4,yes,,44000000.0,https://iqibd.com/properties/151,yes,yes,,Sale,,yes,A9,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,2550.0,,Apartment,yes,,yes,yes,,5th,1.0,,yes,,Un-Furnished,3.5 Katha,3.0,3,3,yes,,17100000.0,https://iqibd.com/properties/152,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Mohammadpur,,
,1750.0,,Apartment,yes,,yes,yes,,2nd,1.0,,yes,,Un-Furnished,10 Katha,4.0,3,3,yes,,11000000.0,https://iqibd.com/properties/155,yes,yes,,Sale,,yes,2E,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,2600.0,,Apartment,yes,,yes,yes,,1st,1.0,,yes,,Un-Furnished,5 Katha,4.0,4,4,yes,,41600000.0,https://iqibd.com/properties/153,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,2600.0,,Apartment,yes,,yes,yes,,7th,1.0,,yes,,Un-Furnished,5 Katha,4.0,4,4,yes,,46800000.0,https://iqibd.com/properties/154,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential, Dhaka,Dhanmondi,,
,800.0,,Apartment,yes,,yes,,,3rd,,,yes,,Un-Furnished,,2.0,2,2,,,6000000.0,https://iqibd.com/properties/145,yes,yes,,Sale,,yes,3D,yes,2016.0,Residential, Dhaka,Dhanmondi,,
,1935.0,,Apartment,yes,,yes,yes,,5th,1.0,,yes,,Un-Furnished,,5.0,4,4,yes,,11000000.0,https://iqibd.com/properties/156,yes,yes,,Sale,,yes,A5 & C5,yes,2022.0,Residential, Dhaka,Dhanmondi,,
yes,2410.0,yes,Apartment,yes,,yes,,,2nd,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,20000000.0,https://iqibd.com/properties/134,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Bashundhara,,
yes,2410.0,yes,Apartment,yes,,yes,,,5th,1.0,,yes,,Un-Furnished,5 Katha,3.0,3,3,yes,,20000000.0,https://iqibd.com/properties/135,yes,yes,,Sale,,yes,Single,yes,2022.0,Residential,,Bashundhara,,
,980.0,,Apartment,yes,,yes,,,5th,,,yes,,Un-Furnished,10 Katha,1.0,2,2,,,5500000.0,https://iqibd.com/properties/136,yes,yes,,Sale,,,Single,yes,2010.0,Residential,,Mirpur,,
,1250.0,yes,Apartment,yes,,yes,,,9,,,yes,,Un-Furnished,6.75 Katha,2.0,3,3,,,7700000.0,https://iqibd.com/properties/137,yes,yes,,Sale,,,9C,yes,2022.0,Residential,,Mirpur,,
,1200.0,,Apartment,yes,,yes,,,8,,,yes,,Un-Furnished,6.75 Katha,2.0,3,3,,,5200000.0,https://iqibd.com/properties/140,yes,yes,,Sale,,,8B,yes,2022.0,Residential,,Mirpur,,
,1200.0,,Apartment,yes,,yes,,,8,,,yes,,Un-Furnished,6.75 Katha,2.0,3,3,,,7000000.0,https://iqibd.com/properties/139,yes,yes,,Sale,,,8B,yes,2022.0,Residential,,Mirpur,,
,1250.0,,Apartment,,,yes,yes,,7,,,yes,,Un-Furnished,6.75 Katha,2.0,3,3,,,7500000.0,https://iqibd.com/properties/138,yes,yes,,Sale,,,7D,yes,2022.0,Residential,,Mirpur,,
,950.0,,Apartment,,,yes,,,3rd,,,yes,,Un-Furnished,2.5 Katha,2.0,2,3,,,5500000.0,https://iqibd.com/properties/142,yes,yes,,Sale,,,3B,yes,2023.0,Residential,,Mirpur,,
,1200.0,yes,Apartment,,,yes,,,9th,,,yes,,Un-Furnished,5 Katha,2.0,3,3,,,7000000.0,https://iqibd.com/properties/143,yes,yes,,Sale,,,9A,yes,2023.0,Residential,,Mirpur,,
,975.0,,Apartment,,,yes,,,4th,,,yes,,Un-Furnished,2.5 Katha,1.0,2,3,,,4500000.0,https://iqibd.com/properties/141,yes,yes,,Sale,,,4B,yes,2018.0,Residential,,Mirpur,,
,1200.0,,Apartment,,,yes,yes,,3rd,,,yes,,Un-Furnished,6 Katha,2.0,3,3,,,7000000.0,https://iqibd.com/properties/144,yes,yes,,Sale,,,3A,yes,2023.0,Residential,,Mirpur,,
yes,1340.0,yes,Apartment,yes,,yes,,,9th,,,yes,,Furnished,6 Katha,2.0,3,3,yes,,9000000.0,https://iqibd.com/properties/133,yes,yes,,Sale,,yes,9A,yes,2010.0,Residential,,Mirpur,,
yes,1380.0,,Apartment,yes,,yes,,,7th,1.0,,yes,,Semi-Furnished,,3.0,3,3,yes,,9500000.0,https://iqibd.com/properties/122,yes,yes,,Sale,,yes,7A,yes,2021.0,Residential,,Aftabnagar,,
,1220.0,,Apartment,yes,,yes,,,7th,1.0,,yes,,Semi-Furnished,,2.0,3,3,yes,,7800000.0,https://iqibd.com/properties/123,yes,yes,,Sale,,yes,7A & 7C,yes,2021.0,Residential,,Banasree,,
